system:index,date,latitude,longitude,merra2,.geo
A20230101_0000,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_0300,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_0600,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_0900,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_1200,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_1500,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_1800,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230101_2100,2023-01-01,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_0000,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_0300,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_0600,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_0900,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_1200,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_1500,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_1800,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230102_2100,2023-01-02,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_0000,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_0300,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_0600,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_0900,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_1200,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_1500,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_1800,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230103_2100,2023-01-03,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_0000,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_0300,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_0600,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_0900,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_1200,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_1500,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_1800,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230104_2100,2023-01-04,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_0000,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_0300,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_0600,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_0900,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_1200,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_1500,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_1800,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230105_2100,2023-01-05,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_0000,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_0300,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_0600,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_0900,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_1200,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_1500,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_1800,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230106_2100,2023-01-06,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_0000,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_0300,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_0600,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_0900,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_1200,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_1500,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_1800,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230107_2100,2023-01-07,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_0000,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_0300,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_0600,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_0900,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_1200,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_1500,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_1800,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230108_2100,2023-01-08,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_0000,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_0300,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_0600,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_0900,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_1200,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_1500,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_1800,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230109_2100,2023-01-09,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_0000,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_0300,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_0600,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_0900,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_1200,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_1500,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_1800,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230110_2100,2023-01-10,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_0000,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_0300,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_0600,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_0900,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_1200,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_1500,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_1800,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230111_2100,2023-01-11,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_0000,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_0300,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_0600,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_0900,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_1200,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_1500,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_1800,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230112_2100,2023-01-12,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_0000,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_0300,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_0600,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_0900,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_1200,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_1500,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_1800,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230113_2100,2023-01-13,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_0000,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_0300,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_0600,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_0900,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_1200,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_1500,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_1800,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230114_2100,2023-01-14,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_0000,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_0300,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_0600,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_0900,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_1200,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_1500,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_1800,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230115_2100,2023-01-15,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_0000,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_0300,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_0600,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_0900,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_1200,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_1500,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_1800,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230116_2100,2023-01-16,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_0000,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_0300,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_0600,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_0900,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_1200,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_1500,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_1800,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230117_2100,2023-01-17,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_0000,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_0300,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_0600,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_0900,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_1200,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_1500,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_1800,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230118_2100,2023-01-18,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_0000,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_0300,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_0600,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_0900,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_1200,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_1500,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_1800,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230119_2100,2023-01-19,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_0000,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_0300,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_0600,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_0900,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_1200,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_1500,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_1800,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230120_2100,2023-01-20,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_0000,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_0300,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_0600,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_0900,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_1200,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_1500,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_1800,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230121_2100,2023-01-21,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_0000,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_0300,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_0600,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_0900,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_1200,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_1500,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_1800,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230122_2100,2023-01-22,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230123_0000,2023-01-23,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230123_0300,2023-01-23,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230123_0600,2023-01-23,22.312625519457146,77.96066166777419,,"{""type"":""MultiPoint"",""coordinates"":[]}"
